tenure,MonthlyCharges,TotalCharges,SupportTickets,AppLogins,WebsiteVisits,SatisfactionScore,gender_Female,gender_Male,SeniorCitizen_0,SeniorCitizen_1,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PromotionUsed_Cashback,PromotionUsed_Discount,PromotionUsed_FreeAddon,PromotionUsed_nan
-0.141863171,-1.49591229,-0.759458463,0.0012606,-1.33199392,0.299477425,-0.700748628,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.079308874,-0.439016822,0.308777794,-1.013342167,1.548042671,0.299477425,0.715072699,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1.323543284,-0.653050598,0.277227995,-1.013342167,-0.410382211,0.229735937,-0.700748628,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1.567777693,0.845185835,1.916895452,-1.013342167,-0.179979283,-0.118971501,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
0.753662996,0.612901117,0.810961905,0.0012606,-1.677598311,0.369218913,0.715072699,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
-0.589626254,-1.487616407,-0.848399478,0.0012606,-1.33199392,-0.74664489,-0.700748628,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.671037724,-0.863766021,-0.719346087,-1.013342167,-0.295180747,0.508701888,-0.700748628,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0.061665504,1.699661763,0.72202089,-1.013342167,-0.179979283,-0.46767894,0.715072699,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
-0.630331989,0.501736287,-0.420204807,0.0012606,-0.755986602,-1.444059767,0.007162035,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
-0.060451701,-0.165252689,-0.199268388,0.0012606,0.626430962,-0.676903403,0.007162035,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
-0.182568906,0.904916191,0.116602849,-1.013342167,1.663244135,-0.188712989,0.007162035,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0.835074465,0.916530427,1.087598979,-1.013342167,-0.295180747,0.648184863,0.007162035,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.120014609,-0.00597174,0.762682149,-1.013342167,0.396028035,1.694307178,1.422983362,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
-0.38609758,-0.550181651,-0.542495958,0.0012606,-1.101590993,0.369218913,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1.486366223,1.402669159,2.201897504,-1.013342167,0.741632426,-0.328195964,-1.408659291,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
-0.30468611,-1.466047112,-0.791798654,-1.013342167,-0.410382211,0.996892302,-1.408659291,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0.672251526,1.120609144,1.149556901,-1.013342167,-0.755986602,-0.049230014,0.007162035,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0.916485935,1.123927497,1.45570193,-1.013342167,-0.525583674,0.857409326,-1.408659291,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.671037724,0.677609002,-0.407251166,1.015863367,-0.179979283,0.857409326,0.007162035,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1.201426079,0.964646547,1.516935327,1.015863367,0.050423644,0.299477425,1.422983362,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
1.03860314,0.944736428,1.375718687,1.015863367,-0.755986602,0.299477425,1.422983362,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1.486366223,-1.510844879,-0.419963298,0.0012606,-0.06477782,0.090252962,-1.408659291,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
-1.281623746,0.373979692,-0.977628511,0.0012606,-0.640785138,-0.537420427,1.422983362,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
-0.22327464,-0.291350108,-0.379060531,0.0012606,0.396028035,-1.025610841,-0.700748628,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.672251526,0.544874878,0.772079027,0.0012606,-1.562396847,-1.37431828,-1.408659291,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
-1.281623746,0.680927355,-0.973566776,-1.013342167,-0.525583674,0.927150814,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.323543284,-1.33165381,-0.308100926,1.015863367,-1.447195384,0.578443376,-1.408659291,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.265194178,1.278230917,0.742900403,0.0012606,-0.986389529,1.694307178,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
0.428017117,0.702496651,0.548464059,0.0012606,0.396028035,-0.676903403,0.715072699,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
-0.508214784,-1.343268046,-0.799087821,1.015863367,0.972035353,1.206116765,1.422983362,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
-0.833860663,0.667653943,-0.572069778,-1.013342167,-1.33199392,0.787667839,1.422983362,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
-1.078095072,-1.502548996,-0.966782581,0.0012606,1.317639744,0.229735937,-0.700748628,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.445660488,-1.308425338,-0.211124262,0.0012606,-0.179979283,0.996892302,1.422983362,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0.590840056,0.037166851,0.31564981,-1.013342167,-1.677598311,0.787667839,0.715072699,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1.201426079,1.679751644,2.132496727,-1.013342167,1.087236817,1.554824203,0.715072699,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
0.95719167,1.120609144,1.47842569,-1.013342167,0.972035353,0.508701888,0.715072699,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
-0.630331989,-1.512504055,-0.876282738,-1.013342167,0.856833889,0.508701888,1.422983362,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0.102371238,0.501736287,0.234173606,3.0450689,-0.640785138,0.369218913,0.007162035,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-1.240918011,0.473530286,-0.935188871,-1.013342167,-0.295180747,0.857409326,-1.408659291,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
-1.281623746,-0.993181792,-0.995719697,-1.013342167,0.511229499,0.996892302,0.007162035,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
0.631545791,1.27159421,1.200932358,-1.013342167,-0.525583674,1.066633789,0.007162035,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0.509428587,0.808683951,0.829711751,0.0012606,0.972035353,-0.258454477,-0.700748628,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1.527071958,0.836889952,1.727640565,-1.013342167,1.087236817,-0.74664489,0.007162035,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
-0.060451701,0.448642637,0.058201689,0.0012606,0.741632426,-0.816386378,-1.408659291,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1.079308874,-1.325017104,-0.347818105,0.0012606,0.511229499,-0.676903403,-1.408659291,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
0.590840056,0.66433559,0.753263315,0.0012606,1.087236817,-0.816386378,0.715072699,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
-0.019745966,-1.525777468,-0.741499008,0.0012606,0.280826571,-1.025610841,-1.408659291,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
0.224488443,0.188151918,0.17809971,0.0012606,1.432841208,0.020511474,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1.079308874,0.607923587,1.162093391,2.030466134,0.741632426,0.857409326,-0.700748628,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
-0.22327464,1.1803395,0.16284076,0.0012606,-0.525583674,-1.723025718,0.715072699,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
1.03860314,0.974601606,1.452364721,0.0012606,0.972035353,-1.583542743,0.715072699,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1.567777693,1.538721636,2.495571909,1.015863367,0.856833889,-1.304576792,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.22327464,0.714110887,0.043228158,1.015863367,1.20243828,0.857409326,-1.408659291,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1.323543284,1.268275857,1.971520297,-1.013342167,1.548042671,0.4389604,-1.408659291,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
0.631545791,0.199766153,0.582516766,-1.013342167,0.856833889,-0.537420427,0.007162035,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
-0.182568906,0.519987229,-0.025316361,0.0012606,0.511229499,0.578443376,-0.700748628,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
-0.548920519,-1.334972163,-0.806530676,-1.013342167,-0.525583674,-1.37431828,1.422983362,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1.03860314,0.36070628,0.927895957,-1.013342167,1.663244135,1.415341228,0.715072699,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0.835074465,1.173702793,1.272616489,0.0012606,0.511229499,0.648184863,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
0.305899913,0.982897489,0.587456713,-1.013342167,0.511229499,-1.165093816,0.715072699,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
-1.281623746,-1.515822408,-1.002635624,-1.013342167,0.856833889,1.694307178,0.715072699,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.305899913,1.313073624,0.761518517,1.015863367,-1.216792456,0.299477425,0.007162035,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1.160720344,-1.310084515,-0.335479214,0.0012606,1.317639744,-0.188712989,-1.408659291,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1.364249018,1.523789047,2.278587449,-1.013342167,1.20243828,-1.165093816,1.422983362,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
0.305899913,-0.818968254,-0.324303954,-1.013342167,-0.295180747,-0.328195964,-0.700748628,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
-0.711743458,1.153792675,-0.323118367,0.0012606,-1.447195384,-1.723025718,0.007162035,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
1.445660488,-1.300129456,-0.270689055,0.0012606,0.165625108,-0.955869353,0.007162035,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
-0.833860663,0.5150097,-0.593849459,0.0012606,0.165625108,-1.513801255,0.007162035,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.281623746,-1.510844879,-1.002569758,0.0012606,-1.677598311,1.066633789,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-0.996683602,-1.507526526,-0.93988731,0.0012606,1.548042671,1.34559974,1.422983362,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
0.305899913,0.327522748,0.293804264,-1.013342167,-0.179979283,-0.049230014,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1.608483427,1.251684092,2.304297132,1.015863367,0.165625108,1.275858252,-0.700748628,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
-0.955977867,0.264474039,-0.725054471,-1.013342167,0.511229499,1.34559974,-0.700748628,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.711743458,-0.198436221,-0.591675882,1.015863367,-0.640785138,0.996892302,0.007162035,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
-1.281623746,-1.509185702,-1.002547803,-1.013342167,0.626430962,-1.583542743,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.020959769,0.61124194,0.199901346,-1.013342167,1.432841208,-1.65328423,0.007162035,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
0.224488443,-1.492593936,-0.678948292,2.030466134,0.626430962,0.508701888,-1.408659291,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0.916485935,-0.00597174,0.577203577,0.0012606,-0.871188065,1.136375277,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1.323543284,0.480166992,1.216015665,0.0012606,1.548042671,1.275858252,0.007162035,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
-1.159506542,-0.339466228,-0.907876449,1.015863367,-0.410382211,1.554824203,0.715072699,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0.428017117,1.362848921,0.979073816,-1.013342167,0.511229499,1.554824203,1.422983362,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.589626254,-0.986545086,-0.744419066,2.030466134,1.20243828,1.34559974,-1.408659291,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.281623746,0.949713958,-0.970010014,0.0012606,-0.06477782,-0.46767894,0.715072699,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.281623746,-1.527436644,-1.002789311,-1.013342167,-1.33199392,0.508701888,0.715072699,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-1.200212276,0.178196858,-0.919381038,2.030466134,-1.216792456,1.206116765,0.715072699,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0.346605647,-1.469365465,-0.626628757,1.015863367,0.972035353,-1.583542743,1.422983362,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
-0.671037724,0.780477949,-0.386635117,-1.013342167,1.317639744,-1.513801255,-0.700748628,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
-1.118800807,0.506713817,-0.842361764,0.0012606,0.165625108,-0.328195964,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.95719167,1.341279626,1.533292043,1.015863367,-0.986389529,0.159994449,-1.408659291,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.182568906,-1.301788632,-0.688520813,-1.013342167,-0.640785138,-0.46767894,0.007162035,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0.8757802,-1.489275583,-0.527017455,-1.013342167,0.741632426,1.624565691,1.422983362,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
-1.281623746,-1.507526526,-1.002525847,0.0012606,-1.447195384,-1.37431828,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.387311382,1.439171043,1.002719699,0.0012606,1.20243828,1.34559974,-1.408659291,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1.364249018,1.351234685,1.994375788,-1.013342167,0.741632426,1.554824203,-1.408659291,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
-0.996683602,0.632811235,-0.741740517,-1.013342167,-0.06477782,0.787667839,1.422983362,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.752449193,-1.306766162,-0.84754322,1.015863367,0.741632426,-0.118971501,1.422983362,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
